ID,Description,Entry_ID,Spacy
Madchenschander-1,Mädchenschänder,5638-liliomtipro,
sehrklein-1,sehr klein,5639-liliputi,sehr klein
sehrklein-2,sehr klein,5639-liliputi,sehr klein
sehrklein-3,sehr klein,6057-mini,sehr klein
MenschvonzwerghaftemWuchs-1,Mensch von zwerghaftem Wuchs,5639-liliputi,Mensch von zwerghaftem Wuchs
Vorholle-1,Vorhölle,5640-limbus,Vorhölle
Limbus-1,Limbus,5640-limbus,Limbus
Morast-1,Morast,5641-limbus,Morast
Morast-2,Morast,5887-malaka,Morast
Morast-3,Morast,6176-mocsar,Morast
Morast-4,Morast,6204-molva,Morast
Morast-5,Morast,8138-sar,Morast
Morast-6,Morast,8468-supped,Morast
Morast-7,Morast,8764-szik,Morast
Limonade-1,Limonade,5643-limonade,Limonade
sulichseichtes-1,süßlichseichtes,5643-limonade,
kitschigesWerk-1,kitschiges Werk,5643-limonade,kitschiges Werk
Schnulze-1,Schnulze,5643-limonade,Schnulze
lynchen-1,lynchen,5644-lincsel,lynchen
Komma-1,Komma,5645-linea,Komma
Komma-2,Komma,9855-vesszo,Komma
Reihe-1,Reihe,5645-linea,Reihe
Reihe-2,Reihe,7738-rend,Reihe
Reihe-3,Reihe,7741-rendszer,Reihe
Reihe-4,Reihe,7779-ret,Reihe
Reihe-5,Reihe,8298-sor,Reihe
Reihe-6,Reihe,8552-szam,Reihe
Reihe-7,Reihe,8718-szer,Reihe
Reihe-8,Reihe,8739-szertartas,Reihe
Reihe-9,Reihe,9987-vonal,Reihe
genealogischeLinie-1,genealogische Linie,5645-linea,genealogische Linie
Hangema-1,Hängemaß,5645-linea,
Linie-1,Linie,5645-linea,Linie
Linie-2,Linie,9986-von,Linie
Linie-3,Linie,9987-vonal,Linie
Linie-4,Linie,9988-vonat,Linie
Gerade-1,Gerade,5645-linea,Gerade
Grenzlinie-1,Grenzlinie,5645-linea,Grenzlinie
Grenzlinie-2,Grenzlinie,9987-vonal,Grenzlinie
militarischeFront-1,militärische Front,5645-linea,militärische Front
Lineal-1,Lineal,5645-linea,Lineal
Lineal-2,Lineal,7709-regula,Lineal
Lineal-3,Lineal,9987-vonal,Lineal
gerader-1,gerader,5645-linea,gerader
abgesteckterWegaufdemFeld-1,abgesteckter Weg 〈auf dem Feld,5645-linea,abgesteckter Weg auf dem Feld
imWald-1,im Wald〉,5645-linea,im Wald
zurUnterweltgehorend-1,zur Unterwelt gehörend,5646-link,zur Unterwelt gehörend
geriebenPerson-1,gerieben 〈Person〉,5646-link,gerieben Person
schwindelhaft-1,schwindelhaft,5646-link,
Alpdruck-1,Alpdruck,5647-linkabas,
morastiger-1,morastiger,5648-linko,
sumpfigerOrt-1,sumpfiger Ort,5648-linko,sumpfiger Ort
sumpfigerOrt-2,sumpfiger Ort,5887-malaka,sumpfiger Ort
ausgetrockneterMorast-1,ausgetrockneter Morast,5648-linko,ausgetrockneter Morast
Linoleum-1,Linoleum,5649-linoleum,Linoleum
KranzchenalsArtGeback-1,Kränzchen als Art Gebäck,5650-linzer,Kränzchen als Art Gebäck
ArtGeback-1,Art Gebäck,5650-linzer,Art Gebäck
ArtGeback-2,Art Gebäck,7004-patko,Art Gebäck
ArtGeback-3,Art Gebäck,7081-perec,Art Gebäck
ArtGeback-4,Art Gebäck,7083-perem,Art Gebäck
ArtGeback-5,Art Gebäck,7302-pogacsa,Art Gebäck
ArtGeback-6,Art Gebäck,7567-puszedli,Art Gebäck
sichduckenvorFurcht-1,sich ducken 〈vor Furcht〉,5651-lippen,sich ducken vor Furcht
irgendwohinschweben-1,irgendwohin schweben,5651-lippen,irgendwohin schweben
erschreckenintrans-1,erschrecken 〈intrans〉,5651-lippen,erschrecken intrans
erschreckenintrans-2,erschrecken 〈intrans〉,7737-remul,erschrecken intrans
erschreckenintrans-3,erschrecken 〈intrans〉,7787-retten,erschrecken intrans
erschreckenintrans-4,erschrecken 〈intrans〉,7803-revedezik,erschrecken intrans
einwenigniederkauerimTanz-1,einwenig niederkauer 〈im Tanz〉,5651-lippen,einwenig niederkauer im Tanz
KirchenliedText-1,Kirchenlied 〈Text〉,5652-lira,Kirchenlied Text
Lyrik-1,Lyrik,5652-lira,Lyrik
Lautespielend-1,Laute spielend,5652-lira,Laute spielend
italienischeWahrungseinheit-1,italienische Währungseinheit,5653-lira,italienische Währungseinheit
Mehl-1,Mehl,5655-liszt,Mehl
Mehl-2,Mehl,7520-puder,Mehl
LitaneiKirche-1,Litanei 〈Kirche〉,5656-litania,Litanei Kirche
eintonigeAufzahlung-1,eintönige Aufzählung,5656-litania,eintönige Aufzählung
Vesper-1,Vesper,5656-litania,Vesper
Vesper-2,Vesper,9625-uzsonna,Vesper
Vesper-3,Vesper,9785-vecsernye,Vesper
Vesper-4,Vesper,9871-veternye,Vesper
Liter-1,Liter,5657-liter,Liter
Gelehrtheit-1,Gelehrtheit,5658-literatura,
Gelehrsamkeit-1,Gelehrsamkeit,5658-literatura,Gelehrsamkeit
Litauer-1,Litauer,5659-litvan,Litauer
litauisch-1,litauisch,5659-litvan,litauisch
Totenbahre-1,Totenbahre,5660-lo,
Totenbahre-2,Totenbahre,6525-nyoszolya,
Totenbahre-3,Totenbahre,7663-ravatal,
Totenbahre-4,Totenbahre,10164-zsollye,
SpringerSchachspiel-1,Springer 〈Schachspiel〉,5660-lo,Springer Schachspiel
blodePerson-1,blöde Person,5660-lo,blöde Person
PferdTurngerat-1,Pferd 〈Turngerät〉,5660-lo,Pferd Turngerät
reiten-1,reiten,5660-lo,reiten
reiten-2,reiten,6479-nyargal,reiten
inrasendemGalopp-1,in rasendem Galopp,5661-halalaban,in rasendem Galopp
inwilderHast-1,in wilder Hast,5661-halalaban,in wilder Hast
inwilderHast-2,in wilder Hast,8013-sebbellobbal,in wilder Hast
schwenken-1,schwenken,5662-lobal,schwenken
flackern-1,flackern,5663-lobog,flackern
flammenGefuhl-1,flammen 〈Gefühl,5663-lobog,flammen Gefühl
Eifer-1,Eifer〉,5663-lobog,Eifer
Eifer-2,Eifer,8726-szerelem,Eifer
Eifer-3,Eifer,8867-szorgalom,Eifer
blinken-1,blinken,5663-lobog,blinken
blinken-2,blinken,9915-villog,blinken
FahneurspralsLanzenschmuck-1,Fahne 〈urspr als Lanzenschmuck〉,5663-lobog,Fahne urspr als Lanzenschmuck
zottigesHaar-1,zottiges Haar,5664-lobonc,zottiges Haar
herabhangendesKleidungsstuck-1,herabhängendes Kleidungsstück,5664-lobonc,herabhängendes Kleidungsstück
Sitzbank-1,Sitzbank,5665-loca,Sitzbank
Sitzbank-2,Sitzbank,5678-loka,Sitzbank
Sitzbank-3,Sitzbank,7319-polc,Sitzbank
einhorizontalangebrachtesBrettalsRegal-1,ein horizontal angebrachtes Brett als Regal,5665-loca,ein horizontal angebrachtes Brett als Regal
ArtPritsche-1,Art Pritsche,5665-loca,Art Pritsche
schuttelnFlussigkeit-1,schütteln 〈Flüssigkeit〉,5666-locsol,schütteln Flüssigkeit
ergieen-1,ergießen,5666-locsol,ergießen
ergieen-2,ergießen,6618-ozon,ergießen
begieen-1,begießen,5666-locsol,begießen
planschen-1,planschen,5666-locsol,planschen
schlickerig-1,schlickerig,5667-locspocs,
Loden-1,Loden,5668-loden,Loden
Pulverladung-1,Pulverladung,5669-loding,
Patrone-1,Patrone,5669-loding,Patrone
Pulverbeutel-1,Pulverbeutel,5669-loding,
Pulverhorn-1,Pulverhorn,5669-loding,
Patronentasche-1,Patronentasche,5669-loding,
Patronentasche-2,Patronentasche,7009-patron,
Wehrgehange-1,Wehrgehänge,5669-loding,
Wehrgehange-2,Wehrgehänge,6838-pantaller,
privilegierterSzekler-1,privilegierter Szekler,5670-lofo,privilegierter Szekler
schuldigsein-1,schuldig sein,5672-log,schuldig sein
entweichen-1,entweichen,5672-log,entweichen
schwanzen-1,schwänzen,5672-log,schwänzen
hinundherbaumelnd-1,hin und her baumelnd,5672-log,hin und her baumelnd
Logik-1,Logik,5673-logika,Logik
zusammenfallen-1,zusammenfallen,5674-lohad,zusammenfallen
zusammenfallen-2,zusammenfallen,7946-rozzan,zusammenfallen
keuchendeilen-1,keuchend eilen,5675-lohol,keuchend eilen
sichpacken-1,sich packen,5675-lohol,sich packen
sichpacken-2,sich packen,6778-pakol,sich packen
sichpacken-3,sich packen,8982-takarodik,sich packen
treudenVorgesetztengegenuber-1,treu den Vorgesetzten gegenüber,5676-lojalis,treu den Vorgesetzten gegenüber
TalzwischenzweiBergen-1,Tal zwischen zwei Bergen,5677-lok,Tal zwischen zwei Bergen
Nachtlokal-1,Nachtlokal,5679-lokal,Nachtlokal
geringelteHaarstrahne-1,geringelte Haarsträhne,5680-lokni,geringelte Haarsträhne
Schinken-1,Schinken,5682-loll,Schinken
Schinken-2,Schinken,8293-sonka,Schinken
ArtSchweinsbraten-1,Art Schweinsbraten,5682-loll,Art Schweinsbraten
durreZweige-1,dürre Zweige,5683-lom,dürre Zweige
Rauhreif-1,Rauhreif,5684-lom,Rauhreif
Rauhreif-2,Rauhreif,8809-szirony,Rauhreif
Rauhreif-3,Rauhreif,10092-zuzmaraz,Rauhreif
laubigerZweig-1,laubiger Zweig,5685-lomb,laubiger Zweig
zottelhaarig-1,zottelhaarig,5685-lomb,
belaubt-1,belaubt,5685-lomb,belaubt
weitauseinanderstehendViehhorn-1,weit auseinanderstehend 〈Viehhorn〉,5686-lombar,weit auseinanderstehend Viehhorn
mitsolchenHornernVieh-1,mit solchen Hörnern 〈Vieh〉,5686-lombar,mit solchen Hörnern Vieh
zugro-1,zu groß,5686-lombar,zu groß
PferdvongroemWuchs-1,Pferd von großem Wuchs,5686-lombar,Pferd von großem Wuchs
EinwohnerderLombardei-1,Einwohner der Lombardei,5687-lombard,Einwohner der Lombardei
Lombarde-1,Lombarde,5687-lombard,
Langobarde-1,Langobarde,5687-lombard,
leihhaus-1,leihhaus,5687-lombard,
Versatzamt-1,Versatzamt,5687-lombard,
BeleihungvonWertpapieren-1,Beleihung von Wertpapieren,5687-lombard,Beleihung von Wertpapieren
Pfandleihe-1,Pfandleihe,5687-lombard,Pfandleihe
lombardisch-1,lombardisch,5687-lombard,
Laubsage-1,Laubsäge,5688-lombfuresz,Laubsäge
Destillierkolben-1,Destillierkolben,5689-lombik,
Retorte-1,Retorte,5689-lombik,Retorte
Beutel-1,Beutel,5691-lomp,Beutel
Beutel-2,Beutel,8606-szatyor,Beutel
Beutel-3,Beutel,8950-szutyo,Beutel
Beutel-4,Beutel,9075-tarsoly,Beutel
Beutel-5,Beutel,9084-taska,Beutel
Beutel-6,Beutel,10015-zacsko,Beutel
Beutel-7,Beutel,10101-zsak,Beutel
Beutel-8,Beutel,10117-zseb,Beutel
beuteiformiger-1,beuteiförmiger,5691-lomp,
bauschigerTeileinesKleidungsstuckes-1,bauschiger Teil eines Kleidungsstückes,5691-lomp,bauschiger Teil eines Kleidungsstückes
bauschigeHosen-1,bauschige Hosen,5691-lomp,bauschige Hosen
Geiblatt-1,Geißblatt,5692-lonc,Geißblatt
Geiblatt-2,Geißblatt,8916-szulak,Geißblatt
ungewaschen-1,ungewaschen,5693-loncsos,ungewaschen
matschig-1,matschig,5693-loncsos,matschig
matschig-2,matschig,5723-lucskos,matschig
matschig-3,matschig,7563-puruttya,matschig
unnutzerFratz-1,unnützer Fratz,5693-loncsos,unnützer Fratz
englischesTuch-1,englisches  Tuch,5694-londis,englisches Tuch
duselnbeiderArbeit-1,duseln 〈bei der Arbeit〉,5695-lop,duseln bei der Arbeit
verstohlen-1,verstohlen,5695-lop,verstohlen
verstohlen-2,verstohlen,5695-lop,verstohlen
verstohlen-3,verstohlen,8437-sundambundam,verstohlen
verstohlen-4,verstohlen,8438-sunyik,verstohlen
verstohlen-5,verstohlen,8457-suttyomban,verstohlen
Stechheber-1,Stechheber,5696-lopo,
durchWellengeschlagenwerden-1,durch Wellen geschlagen werden,5697-lopocskodik,durch Wellen geschlagen werden
Vesperbrot-1,Vesperbrot,5698-lorant,
Lord-1,Lord,5699-lord,Lord
Feldbahnwagen-1,Feldbahnwagen,5700-lore,
niedriger-1,niedriger,5700-lore,niedriger
offenerEisenbahnguterwagen-1,offener Eisenbahngüterwagen,5700-lore,offener Eisenbahngüterwagen
Stielbrille-1,Stielbrille,5701-lornyon,
Ampfer-1,Ampfer,5702-lorom,Ampfer
Ampfer-2,Ampfer,7054-pemete,Ampfer
sichdieFueablaufen-1,sich die Füße ablaufen,5704-lotfut,sich die Füße ablaufen
Zahlenlotterie-1,Zahlenlotterie,5705-lotteria,
Tombola-1,Tombola,5705-lotteria,Tombola
Tombola-2,Tombola,9303-tombola,Tombola
Gluckssache-1,Glückssache,5705-lotteria,Glückssache
afrikanischeBaumart-1,afrikanische Baumart,5706-lotusz,afrikanische Baumart
Lotosblume-1,Lotosblume,5706-lotusz,Lotosblume
ArtPflaume-1,Art Pflaume,5707-lotyo,Art Pflaume
ArtWasservogel-1,Art Wasservogel,5707-lotyo,Art Wasservogel
schaukelndhinab-1,schaukelnd hinab-,5708-lotyog,schaukelnd hinab
schwappen-1,schwappen,5708-lotyog,schwappen
schwappen-2,schwappen,5718-lotyog,schwappen
quatschendesGerauschvonsichgeben-1,quatschendes Geräusch von sich geben,5708-lotyog,quatschendes Geräusch von sich geben
anhetzen-1,anhetzen,5709-loval,
anspornen-1,anspornen,5709-loval,anspornen
anspornen-2,anspornen,6561-oklel,anspornen
anspornen-3,anspornen,8150-sarkall,anspornen
jmdninetwhineinhetzen-1,jmdn in etw hineinhetzen,5709-loval,jmdn in etw hineinhetzen
LogeimTheater-1,Loge im Theater,5711-lozsi,Loge im Theater
Freimaurerloge-1,Freimaurerloge,5711-lozsi,Freimaurerloge
Freimaurerloge-2,Freimaurerloge,6877-paholy,Freimaurerloge
Freimaurerloge-3,Freimaurerloge,7245-pitvar,Freimaurerloge
schieen-1,schießen,5712-lo,schießen
schieen-2,schießen,5712-lo,schießen
schieen-3,schießen,9556-tuz,schießen
auslassen-1,auslassen,5712-lo,auslassen
erledigtodkaputtsein-1,erledigt od kaputt sein,5712-lo,erledigt od kaputt sein
esistEssigdamit-1,es ist Essig damit,5712-lo,es ist Essig damit
schieenimballspiel-1,schießen 〈im -ballspiel〉,5712-lo,schießen im ballspiel
Schutze-1,Schütze,5712-lo,Schütze
strolchen-1,strolchen,5713-logerezik,
wankendhinundhergehen-1,wankend hin und her gehen,5713-logerezik,wankend hin und her gehen
sichhinundherschwingen-1,sich hin und her schwingen,5713-logerezik,sich hin und her schwingen
denTaktschlagenbeimTanz-1,den Takt schlagen 〈beim Tanz,5714-lok,den Takt schlagen beim Tanz
Singenusw-1,Singen usw〉,5714-lok,Singen usw
zerstoen-1,zerstoßen,5714-lok,zerstoßen
zerstoen-2,zerstoßen,6264-moszt,zerstoßen
zerstoen-3,zerstoßen,7909-rombol,zerstoßen
Lunch-1,Lunch,5715-loncs,Lunch
fruhstuck-1,frühstück,5715-loncs,frühstück
schlechterWein-1,schlechter Wein,5716-lore,schlechter Wein
GetrankausWasser-1,Getränk aus Wasser,5716-lore,Getränk aus Wasser
Pflanzenkernen-1,Pflanzenkernen,5716-lore,
Obstusw-1,Obst usw,5716-lore,Obst usw
unschmackhafte-1,unschmackhafte,5716-lore,
dunneSuppe-1,dünne Suppe,5716-lore,dünne Suppe
Lo-1,Löß,5717-losz,Löß
schwankendhinab-1,schwankend hinab-,5718-lotyog,schwankend hinab
sichschwankendundklatschendbewegen-1,sich schwankend und klatschend bewegen,5718-lotyog,sich schwankend und klatschend bewegen
Komet-1,Komet,5719-lovoldek,Komet
Komet-2,Komet,9652-ustok,Komet
eingewisserSchemelineinemAberglauben-1,ein gewisser Schemel in einem Aberglauben,5720-lucaszeke,ein gewisser Schemel in einem Aberglauben
ArtFichte-1,Art Fichte,5722-lucfenyo,Art Fichte
Luuch-1,Luuch,5722-lucfenyo,
ganzdurchnat-1,ganz durchnäßt,5723-lucskos,ganz durchnäßt
ganzdurchnat-2,ganz durchnäßt,5737-lustos,ganz durchnäßt
abscheulichnaWetter-1,abscheulich naß 〈Wetter〉,5723-lucskos,abscheulich naß Wetter
saftigKohlalsGericht-1,saftig 〈Kohl als Gericht〉,5723-lucskos,saftig Kohl als Gericht
Wildgans-1,Wildgans,5724-lud,Wildgans
ArtSpiel-1,Art Spiel,5724-lud,Art Spiel
dummePerson-1,dumme Person,5724-lud,dumme Person
Gansebesitzend-1,Gänse besitzend,5724-lud,Gänse besitzend
eidbruchig-1,eidbrüchig,5725-ludas,
plapperhaft-1,plapper-haft,5725-ludas,
Plattflu-1,Plattfluß,5726-ludtalp,
Luftzug-1,Luftzug,5727-luft,Luftzug
FehlschlagimFuballspiel-1,Fehlschlag 〈im Fußballspiel〉,5727-luft,Fehlschlag im Fußballspiel
LuftballonalsObjekteinesExperimentesodalsMittelfurPersonenbeforderung-1,L u f t b a l l o n 〈als Objekt eines Experimentes od als Mittel für Personenbeförderung〉,5728-luftballon,L u f t b a l l o n als Objekt eines Experimentes od als Mittel für Personenbeförderung
LuftballonalsSpielzeug-1,Luftballon 〈als Spielzeug〉,5728-luftballon,Luftballon als Spielzeug
Lauge-1,Lauge,5729-lug,Lauge
rankenderWeinstock-1,rankender Weinstock,5730-lugas,rankender Weinstock
kilatotorony-1,kilátótorony,5730-lugas,
hely-1,hely,5730-lugas,
kertkunyhoval-1,kert kunyhóval,5730-lugas,
etwa1561betragendesGetreidema-1,etwa 156 1 betragendes Getreidemaß,5731-lukna,etwa 156 1 betragendes Getreidemaß
Zecher-1,Zecher,5732-lump,Zecher
lunatisch-1,lunatisch,5733-lunatikus,
Range-1,Range,5735-lurko,Range
voneinergewissenGangartPferd-1,von einer gewissen Gangart 〈Pferd〉,5736-lusta,von einer gewissen Gangart Pferd
unschon-1,unschön,5736-lusta,unschön
unschon-2,unschön,7991-rut,unschön
Lutheraner-1,Lutheraner,5738-lutheranus,Lutheraner
evangelischlutherisch-1,evangelisch-lutherisch,5738-lutheranus,
zwerghaft-1,zwerghaft,5740-luke,
zwerghaft-2,zwerghaft,7304-pogonya,
zwerghaft-3,zwerghaft,9406-torpe,
groeStampfe-1,große Stampfe,5741-luko,große Stampfe
ArtStampfmuhle-1,Art Stampfmühle,5741-luko,Art Stampfmühle
pulsieren-1,pulsieren,5742-lukog,pulsieren
FruchtdesLorbeerbaumes-1,Frucht des Lorbeerbaumes,5744-lurbor,Frucht des Lorbeerbaumes
Ziegenmist-1,Ziegenmist,5744-lurbor,
glanzendeswollgewebe-1,glänzendes wollgewebe,5745-luszter,glänzendes wollgewebe
LochHohlraum-1,Loch. Hohlraum,5746-lyuk,Loch Hohlraum
Loch-1,Loch,5746-lyuk,Loch
Loch-2,Loch,6638-odor,Loch
Loch-3,Loch,6640-odu,Loch
Loch-4,Loch,6640-odu,Loch
Loch-5,Loch,9252-tipli,Loch
Lochelendes-1,Loch 〈elendes,5746-lyuk,Loch elendes
engesQuartier-1,enges Quartier〉,5746-lyuk,enges Quartier
Fehlschu-1,Fehlschuß,5746-lyuk,
FehlwurfinverschSportarten-1,Fehlwurf 〈in versch Sportarten〉,5746-lyuk,Fehlwurf in versch Sportarten
jetzt-1,jetzt,5747-ma,jetzt
jetzt-2,jetzt,6259-most,jetzt
heute-1,heute,5747-ma,heute
heute-2,heute,5901-mama,heute
derheutigeTag-1,der heutige Tag,5747-ma,der heutige Tag
dasHeute-1,das Heute,5747-ma,das Heute
jmLiebchenFrau-1,jm Liebchen 〈Frau〉,5748-maca,jm Liebchen Frau
Kebse-1,Kebse,5748-maca,
Mazedonier-1,Mazedonier,5749-macedon,Mazedonier
Mazedonier-2,Mazedonier,5749-macedon,Mazedonier
mazedonisch-1,mazedonisch,5749-macedon,
schikanieren-1,schikanieren,5750-maceral,schikanieren
schikanieren-2,schikanieren,8820-sziv,schikanieren
einwassern-1,einwässern,5750-maceral,
mazerieren-1,mazerieren,5750-maceral,
Matze-1,Matze,5751-macesz,Matze
Matze-2,Matze,6965-paszka,Matze
LeitervonDieben-1,Leiter von Dieben,5752-macher,Leiter von Dieben
PlanemacherimDiebeshandwerk-1,Plänemacher im Diebeshandwerk,5752-macher,Plänemacher im Diebeshandwerk
Diebesgeselle-1,Diebesgeselle,5752-macher,
bedeutende-1,bedeutende,5752-macher,bedeutende
magebendePerson-1,maßgebende Person,5752-macher,maßgebende Person
BauernpferdvonkleineremWuchs-1,Bauernpferd von kleinerem Wuchs,5753-macko,Bauernpferd von kleinerem Wuchs
Fullen-1,Füllen,5753-macko,Füllen
Fullen-2,Füllen,6852-paci,Füllen
ArtAffe-1,Art Affe,5753-macko,Art Affe
Bar-1,Bär,5754-macko,Bär
Bar-2,Bär,5974-medve,Bär
Bar-3,Bär,9320-toportyanfereg,Bär
Kassenschrank-1,Kassenschrank,5754-macko,
Overall-1,Overall,5754-macko,Overall
Overall-2,Overall,6768-overall,Overall
Overall-3,Overall,7572-putina,Overall
Trainingsanzug-1,Trainingsanzug,5754-macko,Trainingsanzug
MatschimKartenspiel-1,Matsch 〈im Kartenspiel〉,5755-maccs,Matsch im Kartenspiel
hoffnungsloseSituation-1,hoffnungslose Situation,5755-maccs,hoffnungslose Situation
Klochen-1,Klößchen,5756-macsik,Klößchen
NudelnhauptsmitMohnuswbestreut-1,Nudeln 〈haupts mit Mohn usw bestreut〉,5756-macsik,Nudeln haupts mit Mohn usw bestreut
kleinesBauernpferd-1,kleines Bauernpferd,5757-macska,kleines Bauernpferd
ArtKinderspielbzweinerdessenTeilnehmer-1,Art Kinderspiel bzw einer dessen Teilnehmer,5757-macska,Art Kinderspiel bzw einer dessen Teilnehmer
Katzenjammer-1,Katzenjammer,5757-macska,Katzenjammer
zurBeBenennungverschBestandteiledesWagensunddesPfluges-1,〈zur BeBenennung versch Bestandteile des Wagens und des Pfluges〉,5757-macska,zur BeBenennung versch Bestandteile des Wagens und des Pfluges
MadchenjungeFrau-1,Mädchen junge Frau,5757-macska,Mädchen junge Frau
Verknotung-1,Verknotung,5757-macska,
Muskelkaterhaben-1,Muskelkater haben,5757-macska,Muskelkater haben
zurBenennungverschUnkrautpflanzenmitstacheligenBlattern-1,〈zur Benennung versch Unkrautpflanzen mit stacheligen Blättern〉,5758-macsonya,zur Benennung versch Unkrautpflanzen mit stacheligen Blättern
Kardendistel-1,Kardendistel,5758-macsonya,
dickerOberteileinesKnotenstocks-1,dicker Oberteil eines Knotenstocks,5759-macsuka,dicker Oberteil eines Knotenstocks
BesitzerineinesBordells-1,Besitzerin eines Bordells,5760-madam,Besitzerin eines Bordells
Oberschwester-1,Oberschwester,5760-madam,Oberschwester
Vogel-1,Vogel,5761-madar,Vogel
Vogel-2,Vogel,8593-szarny,Vogel
loserVogel-1,loser Vogel,5761-madar,loser Vogel
Spatz-1,Spatz,5761-madar,Spatz
Mariendarstellung-1,Mariendarstellung,5762-madonna,
Madrigal-1,Madrigal,5763-madrigal,Madrigal
Bindfaden-1,Bindfaden,5764-madzag,Bindfaden
Bindfaden-2,Bindfaden,7103-pertli,Bindfaden
Bindfaden-3,Bindfaden,8324-spagat,Bindfaden
Bindfaden-4,Bindfaden,8326-spago,Bindfaden
Bindfaden-5,Bindfaden,10144-zsineg,Bindfaden
Richtschnur-1,Richtschnur,5764-madzag,Richtschnur
Richtschnur-2,Richtschnur,7709-regula,Richtschnur
Richtschnur-3,Richtschnur,10145-zsinor,Richtschnur
GeheimbundsizilianischerBriganten-1,Geheimbund sizilianischer Briganten,5765-maffia,Geheimbund sizilianischer Briganten
verbrecherischeGeheimbundelei-1,verbrecherische Geheimbündelei,5765-maffia,verbrecherische Geheimbündelei
Samen-1,Samen,5767-mag,Samen
Stammtier-1,Stammtier,5767-mag,
zurVermehrunggezuchtet-1,zur Vermehrung gezüchtet,5767-mag,zur Vermehrung gezüchtet
kinderlos-1,kinderlos,5767-mag,kinderlos
kernig-1,kernig,5767-mag,kernig
gehaltvoll-1,gehaltvoll,5767-mag,gehaltvoll
gehaltvoll-2,gehaltvoll,9077-tartalom,gehaltvoll
gehaltvoll-3,gehaltvoll,9384-tomor,gehaltvoll
sie-1,sie,5768-maga,sie
sie-2,sie,6552-o,sie
esselbst-1,es selbst,5768-maga,es selbst
eigenalspossAttr-1,eigen 〈als poss Attr〉,5768-maga,eigen als poss Attr
Sie-1,Sie,5768-maga,Sie
Sie-2,Sie,6575-on,Sie
denninverstarkendemSinn-1,denn 〈in verstärkendem Sinn〉,5768-maga,denn in verstärkendem Sinn
ohneHilfeanderer-1,ohne Hilfe anderer,5768-maga,ohne Hilfe anderer
vorsichhinreden-1,vor sich hin 〈reden〉,5768-maga,vor sich hin reden
privat-1,privat,5769-magan,privat
privat-2,privat,9491-tulajdon,privat
alleinstehend-1,alleinstehend,5769-magan,alleinstehend
alleinstehend-2,alleinstehend,7830-rideg,alleinstehend
Privatmann-1,Privatmann,5769-magan,Privatmann
sichabsondern-1,sich absondern,5769-magan,sich absondern
sichabsondern-2,sich absondern,8513-szakad,sich absondern
sichabsondern-3,sich absondern,9716-valik,sich absondern
einsamleben-1,einsam leben,5769-magan,einsam leben
privatisieren-1,privatisieren,5769-magan,privatisieren
selbstsuchtig-1,selbstsüchtig,5769-magan,selbstsüchtig
Privatier-1,Privatier,5769-magan,Privatier
hochgeschatzt-1,hochgeschätzt,5771-magas,hochgeschätzt
vonhoherSchwingungszahl-1,von hoher Schwingungszahl,5771-magas,von hoher Schwingungszahl
hochTon-1,hoch 〈Ton〉,5771-magas,hoch Ton
palatalVokal-1,palatal 〈Vokal〉,5771-magas,palatal Vokal
groGewinn-1,groß 〈Gewinn,5771-magas,groß Gewinn
Verdienstusw-1,Verdienst usw〉,5771-magas,Verdienst usw
vonbestimmterHohe-1,von bestimmter Höhe,5771-magas,von bestimmter Höhe
emporheben-1,emporheben,5772-magasztal,emporheben
lobpreisen-1,lobpreisen,5772-magasztal,lobpreisen
Vorratsraum-1,Vorratsraum,5773-magazin,Vorratsraum
Kaufladen-1,Kaufladen,5773-magazin,Kaufladen
Kaufladen-2,Kaufladen,9670-uzlet,Kaufladen
Warenhaus-1,Warenhaus,5773-magazin,Warenhaus
Patronenkammer-1,Patronenkammer,5773-magazin,
Geheimkunst-1,Geheimkunst,5774-magia,
Amtstrager-1,Amtsträger,5775-magisztratus,Amtsträger
Scheiterhaufen-1,Scheiterhaufen,5776-maglya,Scheiterhaufen
Tonbandgerat-1,Tonbandgerät,5779-megnetofon,Tonbandgerät
MagierimaltenPersien-1,Magier 〈im alten Persien〉,5781-magus,Magier im alten Persien
Zaubererauchabstr-1,Zauberer 〈auch abstr〉,5781-magus,Zauberer auch abstr
steinlosendFrucht-1,steinlösend 〈Frucht〉,5782-magvavalo,steinlösend Frucht
